id,dataset_id,corpus_version,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
menominee092,densmore-menominee,0.0.1,Song for Head Singer Stake of Drum,,"Menominee County, Wisconsin, U.S.A.",45.02,-88.7,False,Menominee,meno1252,Menominee,Nf9,,spiritual,David Amab (Wa'nĭskûm),male,voice,False,False,True,,,,126,1.0,2/4|3/4,,Frances Densmore,,1925,1929,densmore1932menominee,book,Menominee Music,Frances Densmore,1932,174,92.0,,1547,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024872874&seq=212,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_92_Song_for_Head_Singer_Stake_of_Drum.krn,kern,,a5a56043b2560aec4a5fce2dc1ffa455,https://github.com/shanahdt/densmore/blob/master/Densmore/menominee/None.krn,,False,True,,"{""file.SOCIAL_FUNCTION"": ""songs of the drum religion"", ""file.REG"": ""Wisconsin"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Algonquin"", ""meta.bpm_voice"": ""126"", ""meta.bpm_drum"": NaN}",,,,,
menominee093,densmore-menominee,0.0.1,Song for East Stake of Drum,,"Menominee County, Wisconsin, U.S.A.",45.02,-88.7,False,Menominee,meno1252,Menominee,Nf9,,spiritual,David Amab (Wa'nĭskûm),male,voice,False,False,True,,,,92,1.0,2/4|3/4|3/8,,Frances Densmore,,1925,1929,densmore1932menominee,book,Menominee Music,Frances Densmore,1932,174,93.0,,1549,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024872874&seq=212,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_93_Song_for_East_Stake_of_Drum.krn,kern,,1c7bb5d14015917e0ae0530b5aa4f3f0,https://github.com/shanahdt/densmore/blob/master/Densmore/menominee/None.krn,,False,True,,"{""file.SOCIAL_FUNCTION"": ""songs of the drum religion"", ""file.REG"": ""Wisconsin"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Algonquin"", ""meta.bpm_voice"": ""92"", ""meta.bpm_drum"": NaN}",,,,,
menominee094,densmore-menominee,0.0.1,Song for North Stake of Drum,,"Menominee County, Wisconsin, U.S.A.",45.02,-88.7,False,Menominee,meno1252,Menominee,Nf9,,spiritual,David Amab (Wa'nĭskûm),male,voice,False,False,True,,,,80,1.0,2/4|3/4,,Frances Densmore,,1925,1929,densmore1932menominee,book,Menominee Music,Frances Densmore,1932,175,94.0,,1548,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024872874&seq=213,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_94_Song_for_North_Stake_of_Drum.krn,kern,,861bee33c6b4ef7ac01e4156f472f4fb,https://github.com/shanahdt/densmore/blob/master/Densmore/menominee/None.krn,,False,True,,"{""file.SOCIAL_FUNCTION"": ""songs of the drum religion"", ""file.REG"": ""Wisconsin"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Algonquin"", ""meta.bpm_voice"": ""80"", ""meta.bpm_drum"": NaN}",,,,,
menominee095,densmore-menominee,0.0.1,Song for Wounded-Leg Stake of Drum,,"Menominee County, Wisconsin, U.S.A.",45.02,-88.7,False,Menominee,meno1252,Menominee,Nf9,,spiritual,David Amab (Wa'nĭskûm),male,voice,False,False,True,,,,100,1.0,3/4|2/4,,Frances Densmore,,1925,1929,densmore1932menominee,book,Menominee Music,Frances Densmore,1932,175,95.0,,1550,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024872874&seq=213,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_95_Song_for_Wounded-Leg_Stake_of_Drum.krn,kern,,fc5575f838f0cc4a75dc1b2bf4912afa,https://github.com/shanahdt/densmore/blob/master/Densmore/menominee/None.krn,,False,True,,"{""file.SOCIAL_FUNCTION"": ""songs of the drum religion"", ""file.REG"": ""Wisconsin"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Algonquin"", ""meta.bpm_voice"": ""100"", ""meta.bpm_drum"": NaN}",,,,,
menominee096,densmore-menominee,0.0.1,Song for Leaders of the Ceremony (a),,"Menominee County, Wisconsin, U.S.A.",45.02,-88.7,False,Menominee,meno1252,Menominee,Nf9,,spiritual,David Amab (Wa'nĭskûm),male,voice,False,False,True,,,,96,1.0,2/4|3/4|5/8,,Frances Densmore,,1925,1929,densmore1932menominee,book,Menominee Music,Frances Densmore,1932,176,96.0,,1551,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024872874&seq=214,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_96_Song_for_Leaders_of_the_Ceremony_(a).krn,kern,,767d318ee784d3b8ec9e996c5ca6a507,https://github.com/shanahdt/densmore/blob/master/Densmore/menominee/None.krn,,False,True,,"{""file.SOCIAL_FUNCTION"": ""songs of the drum religion"", ""file.REG"": ""Wisconsin"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Algonquin"", ""meta.bpm_voice"": ""96"", ""meta.bpm_drum"": NaN}",,,,,
menominee097,densmore-menominee,0.0.1,Song for Leaders of the Ceremony (b),,"Menominee County, Wisconsin, U.S.A.",45.02,-88.7,False,Menominee,meno1252,Menominee,Nf9,,spiritual,David Amab (Wa'nĭskûm),male,voice,False,False,True,,,,176,0.5,3/8|2/4|3/4,,Frances Densmore,,1925,1929,densmore1932menominee,book,Menominee Music,Frances Densmore,1932,176,97.0,,1552,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024872874&seq=214,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_97_Song_for_Leaders_of_the_Ceremony_(b).krn,kern,,bcbf1c1dbcfbe68ed2a57cb469c36453,https://github.com/shanahdt/densmore/blob/master/Densmore/menominee/None.krn,,False,True,,"{""file.SOCIAL_FUNCTION"": ""songs of the drum religion"", ""file.REG"": ""Wisconsin"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Algonquin"", ""meta.bpm_voice"": ""176"", ""meta.bpm_drum"": NaN}",,,,,
menominee098,densmore-menominee,0.0.1,Song During Which Members of the Council Dance,,"Menominee County, Wisconsin, U.S.A.",45.02,-88.7,False,Menominee,meno1252,Menominee,Nf9,,spiritual,David Amab (Wa'nĭskûm),male,voice,False,False,True,,,,100,1.0,2/4|3/4,,Frances Densmore,,1925,1929,densmore1932menominee,book,Menominee Music,Frances Densmore,1932,177,98.0,,1553,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024872874&seq=215,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_98_Song_During_Which_Members_of_the_Council_Dance.krn,kern,,1a3352491187cf492bf151de4c40e33d,https://github.com/shanahdt/densmore/blob/master/Densmore/menominee/None.krn,,False,True,,"{""file.SOCIAL_FUNCTION"": ""songs of the drum religion"", ""file.REG"": ""Wisconsin"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Algonquin"", ""meta.bpm_voice"": ""100"", ""meta.bpm_drum"": NaN}",,,,,
menominee099,densmore-menominee,0.0.1,"Song During Which the Wearer of ""Crow"" Dances",,"Menominee County, Wisconsin, U.S.A.",45.02,-88.7,False,Menominee,meno1252,Menominee,Nf9,,spiritual,David Amab (Wa'nĭskûm),male,voice,False,False,True,,,,92,1.0,2/4,,Frances Densmore,,1925,1929,densmore1932menominee,book,Menominee Music,Frances Densmore,1932,178,99.0,,1554,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024872874&seq=216,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_99_Song_During_Which_the_Wearer_of_""Crow""_Dances.krn",kern,,eb4522da62440cf70f18c6aaa7a22e68,https://github.com/shanahdt/densmore/blob/master/Densmore/menominee/None.krn,,False,True,,"{""file.SOCIAL_FUNCTION"": ""songs of the drum religion"", ""file.REG"": ""Wisconsin"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Algonquin"", ""meta.bpm_voice"": ""92"", ""meta.bpm_drum"": NaN}",,,,,
menominee100,densmore-menominee,0.0.1,Song During Which Leading Warrior Dances,,"Menominee County, Wisconsin, U.S.A.",45.02,-88.7,False,Menominee,meno1252,Menominee,Nf9,,spiritual,David Amab (Wa'nĭskûm),male,voice,False,False,True,,,,104,1.0,2/4|3/4,,Frances Densmore,,1925,1929,densmore1932menominee,book,Menominee Music,Frances Densmore,1932,178,100.0,,1555,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024872874&seq=216,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_100_Song_During_Which_Leading_Warrior_Dances.krn,kern,,7f846007876084917c8cc6d6b7437c45,https://github.com/shanahdt/densmore/blob/master/Densmore/menominee/None.krn,,False,True,,"{""file.SOCIAL_FUNCTION"": ""songs of the drum religion"", ""file.REG"": ""Wisconsin"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Algonquin"", ""meta.bpm_voice"": ""104"", ""meta.bpm_drum"": NaN}",,,,,
menominee101,densmore-menominee,0.0.1,Song During Which Next to Leading Warrior Dances,,"Menominee County, Wisconsin, U.S.A.",45.02,-88.7,False,Menominee,meno1252,Menominee,Nf9,,spiritual,David Amab (Wa'nĭskûm),male,voice,False,False,True,,,,104,1.0,2/4|3/4|5/8,,Frances Densmore,,1925,1929,densmore1932menominee,book,Menominee Music,Frances Densmore,1932,179,101.0,,1556,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024872874&seq=217,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_101_Song_During_Which_Next_to_Leading_Warrior_Dances.krn,kern,,b6e60ef4c9368019c462bf39c5a0954f,https://github.com/shanahdt/densmore/blob/master/Densmore/menominee/None.krn,,False,True,,"{""file.SOCIAL_FUNCTION"": ""songs of the drum religion"", ""file.REG"": ""Wisconsin"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Algonquin"", ""meta.bpm_voice"": ""104"", ""meta.bpm_drum"": NaN}",,,,,
