id,dataset_id,corpus_version,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
nootka021,densmore-nootka,0.0.1,"""The Rattle is my Tumanos""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,ceremonial|harvest,Young Doctor,male,voice|clapping,True,True,True,,,,84,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,83,21,,1298,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=135,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No__21_""The_Rattle_is_my_Tumanos"".krn",kern,,d0ae4cbb711b81a9a7288e860060dee3,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""84"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": [""ceremonial"", ""harvest"", ""harvest""], ""file.SOCIAL_FUNCTION"": ""potlatch songs"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,I am rich because the rattle is my tumanos
nootka022,densmore-nootka,0.0.1,Potlatch Song,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,ceremonial|harvest,Young Doctor,male,voice|drum,True,True,True,,,,63,1.0,3/4|2/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,84,22,,1318,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=136,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_22_Potlatch_Song.krn,kern,,8efb067ecfbb724e5b8003a1c50f41f9,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""63"", ""meta.bpm_drum"": 63.0, ""file.SUPERFUNCTION"": [""ceremonial"", ""harvest"", ""harvest""], ""file.SOCIAL_FUNCTION"": ""potlatch songs"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,It is too bad about the presents that I and the other men were so pleased about
nootka023,densmore-nootka,0.0.1,Song of Santiano at a Potlatch,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,healing,Young Doctor,male,voice,False,False,True,,,,84,1.0,2/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,85,23,,1327,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=137,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__23_Song_of_Santiano_at_a_Potlatch.krn,kern,,45c77ed5e93a011bc6051186a04d7196,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""84"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""healing"", ""file.SOCIAL_FUNCTION"": ""songs with contest of medicine after potlatch"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",Meaning of the words is not known,,,,
nootka024,densmore-nootka,0.0.1,Song Concerning a Man's Tumanos,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,healing,Young Doctor,male,voice,False,False,True,,,,84,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,86,24,,1303,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=138,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_24_Song_Concerning_a_Man's_Tumanos.krn,kern,,6bab9ee052d32a2157ab523925575181,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""84"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""healing"", ""file.SOCIAL_FUNCTION"": ""songs with contests of medicine after potlatch"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,The man's tumanos is the same as a certain great man's tumanos (naming the man)
nootka025,densmore-nootka,0.0.1,Song Challenging to Contest of Strength (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,game,Young Doctor,male,voice,False,False,True,,,,66,1.0,3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,87,25,,1315,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=139,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_25_Song_Challenging_to_Contest_of_Strength_(a).krn,kern,,298c6e22db04c853d614ae6f723533ff,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""66"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""game"", ""file.SOCIAL_FUNCTION"": ""songs with contest of physical strength"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}","""It is a song of the Wyatch and is so old that the meaning of the words is not known""",,,,
nootka026,densmore-nootka,0.0.1,Song Challenging to Contest of Strength (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,game,Young Doctor,male,voice,False,False,True,,,,72,1.0,2/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,88,26,,1316,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=140,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__26_Song_Challenging_to_Contest_of_Strength_(b).krn,kern,,32125151bed9ddcf726e298736b203f0,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""72"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""game"", ""file.SOCIAL_FUNCTION"": ""songs with contest of physical strength"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,
nootka027,densmore-nootka,0.0.1,Song Challenging to Contest of Strength (c),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,game,Young Doctor,male,voice,False,False,True,,,,60,1.0,3/4|2/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,89,27,,1317,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=141,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__27_Song_Challenging_to_Contest_of_Strength_(c).krn,kern,,abac42bb84d098700cf6cd375e436cd8,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""60"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""game"", ""file.SOCIAL_FUNCTION"": ""songs with contest of physical strength"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,
nootka028,densmore-nootka,0.0.1,Song of Women's Dance (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,dance,Young Doctor,male,voice|drum,True,True,True,,,,66,1.0,3/4|2/4|3/8,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,90,28,,1334,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=142,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__28_Song_of_Women's_Dance_(a).krn,kern,,b1cc3ce4b76ec743109241e048b29482,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""66"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""songs of women's dance"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,
nootka029,densmore-nootka,0.0.1,Song of Women's Dance (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,dance|women,Young Doctor,male,voice|drum,True,True,True,,,,76,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,91,29,,1335,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=143,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_29_Song_of_Women's_Dance_(b).krn,kern,,c9cb0f1e7b4b5802639b9b21d683ecea,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""76"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": [""dance"", ""women""], ""file.SOCIAL_FUNCTION"": ""song with women's dance"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}","""It is said to be very old, and the words are forgotten""",,,,
nootka030,densmore-nootka,0.0.1,Song of the Kwekwasa Dance (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,dance,Young Doctor,male,voice,False,False,True,,,,69,1.0,2/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,92,30,,1336,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=144,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__30_Song_of_the_Kwekwasa_Dance_(a).krn,kern,,841b36159bee72a19900e949e9628209,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""69"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""songs with kwekwasa dance"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,
nootka031,densmore-nootka,0.0.1,Song of the Kwekwasa Dance (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,dance,Young Doctor,male,voice,False,False,True,,,,96,1.0,6/8,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,93,31,,1337,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=145,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_31_Song_of_the_Kwekwasa_Dance_(b).krn,kern,,0c2c71a0a411461bbb8e5f35b76cc14f,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""96"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""song with kwekwasa dance"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,
nootka032,densmore-nootka,0.0.1,Song of the Kwekwasa Dance (c),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,dance,Young Doctor,male,voice,False,False,True,irregular,,,60,1.0,3/4|2/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,94,32,,1338,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=146,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__32_Song_of_the_Kwekwasa_Dance_(c).krn,kern,,aaf7d997e1723a227c6057d6c2f99ca7,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""60"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""songs with kwekwasa dance"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,
nootka033,densmore-nootka,0.0.1,Dream Song of a Whaler,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,ceremonial,Young Doctor,male,voice,False,False,True,irregular,,,36,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,95,33,,1351,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=147,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_33_Dream_Song_of_a_Whaler.krn,kern,,9446c5d513c901515de30b4cadf35aeb,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""36"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""ceremonial"", ""file.SOCIAL_FUNCTION"": ""song with memorial potlatch"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,
nootka034,densmore-nootka,0.0.1,"""The Other Tribes Are Praising Me""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,dance|tribename,Philip Ladder,,voice|drum,True,True,True,,,,84,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,97,34,,1420,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=149,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_34_""The_Other_Tribes_Are_Praising_Me"".krn",kern,,ac94c592a450a53dc129f74687a42e4a,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""84"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": [""tribename"", ""dance""], ""file.SOCIAL_FUNCTION"": ""klukluwatk dance"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,"I am telling what the other tribes are talking about.
I hear everything they say and they are all praising me."
nootka035,densmore-nootka,0.0.1,Song of the Kluklukwatk Dance (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,dance|tribename,Philip Ladder,,voice|drum,True,True,True,irregular,,,96,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,98,35,,1421,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=150,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_35_Song_of_the_Kluklukwatk_Dance_(a).krn,kern,,e09678fe2b663617a9e23bccf54d20de,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""96"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": [""tribename"", ""dance""], ""file.SOCIAL_FUNCTION"": ""klukluwatk dance"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",Meaning of the words was unknown,,,,
nootka036,densmore-nootka,0.0.1,Song of the Kluklukwatk Dance (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,dance|tribename,Philip Ladder,,voice|drum,True,True,True,irregular,,,138,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,99,36,,1422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=151,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__36_Song_of_the_Kluklukwatk_Dance_(b).krn,kern,,f57a51e1fc103fac8ae568143a44e788,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""138"", ""meta.bpm_drum"": 138.0, ""file.SUPERFUNCTION"": [""tribename"", ""dance""], ""file.SOCIAL_FUNCTION"": ""klukluwatk dance"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",Drum rhythm: continous quarters,,,,Dance slowly
nootka037,densmore-nootka,0.0.1,Song of the Kluklukwatk Dance (c),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,dance|tribename,Philip Ladder,,voice|drum,True,True,True,irregular,,,96,1.0,2/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,100,37,,1423,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=152,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_37_Song_of_the_Kluklukwatk_Dance_(c).krn,kern,,0b7aad9437e8caef05a581c785a32b74,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""96"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": [""tribename"", ""dance""], ""file.SOCIAL_FUNCTION"": ""klukluwatk dance"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,
nootka038,densmore-nootka,0.0.1,"""I Am Dancing in the Air""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,dance|tribename,Philip Ladder,,voice|drum,True,True,True,irregular,,,66,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,101,38,,1424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=153,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_38_""I_Am_Dancing_in_the_Air"".krn",kern,,e5ba1f39a72dc63d474f650d4d759395,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""66"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": [""tribename"", ""dance""], ""file.SOCIAL_FUNCTION"": ""klukluwatk dance"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,I am dancing in the air and dancing round and round
nootka039,densmore-nootka,0.0.1,Klokali Song (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,tribename,James Guy,male,voice,False,False,True,irregular,,,96,1.0,2/4|3/8|5/8,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,104,39,,1384,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=156,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_39_Klokali_Song_(a).krn,kern,,c296d7cc4208db21838e0bde824548d8,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""96"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""klokali songs"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,My dancer is the day
nootka040,densmore-nootka,0.0.1,Klokali Song (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,tribename,James Guy,male,voice,False,False,True,irregular,,,80,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,105,40,,1385,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=157,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_40_Klokali_Song_(b).krn,kern,,d5be7374126a6e178b52a27c7ddd0833,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""80"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""klokali songs"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",The song has no words,,,,
nootka041,densmore-nootka,0.0.1,Klokali Song Learned From a Slave (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,,,Vancouver Island,,,tribename,Young Doctor,male,voice,False,False,True,irregular,,,76,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,107,41,,1501,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=159,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_41_Klokali_Song_Learned_From_a_Slave_(a).krn,kern,,c5cf3d665f8f47ab27e741c3524ada9f,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""76"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""klokali songs"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,"The nuchin who lives in the woods is a man;
The klechin who lives in the woods is a man."
nootka042,densmore-nootka,0.0.1,Klokali Song Learned From a Slave (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,,,Vancouver Island,,,tribename,James Guy,male,voice,False,False,True,,,,72,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,108,42,,1502,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=160,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_42_Klokali_Song_Learned_From_a_Slave_(b).krn,kern,,1de6a8661fc5a9ec728bd074329a56b7,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""72"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""klokali songs"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,
nootka043,densmore-nootka,0.0.1,"""We Make You Join the Klokali""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,tribename,Mrs. Sarah Guy,female,voice,False,False,True,,,,104,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,113,43,,1442,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=165,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No__43_""We_Make_You_Join_the_Klokali"".krn",kern,,764df7606d6e0aeaf7e27526afb65080,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""104"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""klokali songs"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,Here we come from above to make you join the Klokali
nootka044,densmore-nootka,0.0.1,"""Ten Large Diamonds""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,tribename,Mrs. Sarah Guy,female,voice,False,False,True,,,,69,1.0,2/4|3/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,114,44,,1432,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=166,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_44_""Ten_Large_Diamonds"".krn",kern,,63afb1659506851e4ed62a616359cf81,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""69"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""klokali songs"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,"At a place far away there are ten large diamonds.
This is the news which the thunderbird brings to you."
nootka045,densmore-nootka,0.0.1,"""I Possess the Salt Water""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,tribename,Mrs. Sarah Guy,female,voice,False,False,True,,,,80,1.0,3/4|2/4,,Frances Densmore,,1923,1926,densmore1939nootka,book,Nootka and Quileute Music,Frances Densmore,1939,115,45,,1433,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=167,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_45_""I_Possess_the_Salt_Water"".krn",kern,,5d64319d2e8166b2cd4e3832174cbbd2,https://github.com/shanahdt/densmore/blob/master/Densmore/nootka/None.krn,,True,True,,"{""meta.bpm_voice"": ""80"", ""meta.bpm_drum"": NaN, ""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""klokali songs"", ""file.LANG"": ""Non-Tone"", ""file.LING_GROUP"": ""Wakashan"", ""file.REG"": ""Pacific Northwest""}",,,,,"Listen to me, I have possession of the salt water.
I feed your herring and fish whenever you are not able to catch them for your use."
