id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
NHSDiscography-014,natural-history-of-song,Tata San Juan,,"Cariquima, Colchane, Región de Tarapacá, Chile",-19.4656738,-68.64101749999989,False,,,Aymara,,,Dance,,,,,,,,,12,,,,,,1974,,,,,"On Ameridian Music of Chile: Aymara, Qaqashqar, Mapuche [CD]",,2002,,Track 2,,,http://www.worldcat.org/oclc/51910079,,,,,,data/Transcriptions/xml_raw/NHSDiscography-014.xml,xml,,b0d52cec708aca33bbcec8af425cce23,,,False,True,,,,,,,
NHSDiscography-015,natural-history-of-song,Man's love song,,"Pawnee, Oklahoma, USA",36.34,-96.8,False,,,Pawnee,,,Love,,,,,,,,,17,,,,,,1936,,,,,On Music of the Pawnee [LP],,1965,,"Side 1, Track 3",,,http://www.worldcat.org/oclc/3237418,,,,,,data/Transcriptions/xml_raw/NHSDiscography-015.xml,xml,,d157ce502de509d1ec3d0d17182a8b9c,,,False,True,,,,,,,
NHSDiscography-016,natural-history-of-song,Amores nuevos,,"Sierra Nevada de Santa Marta, Colombia",10.83,-73.69,False,,,Kogi,,,Love,,,,,,,,,13,,,,,,1960-1961,,,,,On The Music of Some Indian Tribes of Colombia [LP],,1972,,Track 3,,,http://www.worldcat.org/oclc/13210331,,,,,,data/Transcriptions/xml_raw/NHSDiscography-016.xml,xml,,57bcca8bf558528b9ee053025ab563db,,,False,True,,,,,,,
NHSDiscography-017,natural-history-of-song,Wugenqu,,"Jianchuan, Dali, Yunnan, China",26.54,99.91,False,,,Bai,,,Love,,,,,,,,,16,,,,,,1984,,,,,On Baishibai Songs of the Minority Nationalities of Yunnan [CD],,1995,,Track 12,,,http://www.worldcat.org/oclc/37566535,,,,,,data/Transcriptions/xml_raw/NHSDiscography-017.xml,xml,,83bca33b9430192abbf5a9271f59f082,,,False,True,,,,,,,
NHSDiscography-018,natural-history-of-song,S chunna mise mo leannan,,"Castlebay, Barra, Outer Hebrides, Scotland",56.95,-7.49,False,,,Highland Scots,,,Love,,,,,,,,,17,,,,,,1951,,,,,On Gaelic Songs of Scotland: Women at Work in the Western Isles [CD],,2006,,Track 17,,,http://www.worldcat.org/oclc/65178247,,,,,,data/Transcriptions/xml_raw/NHSDiscography-018.xml,xml,,d5a55468cacaedf9e44f25c52777d6f6,,,False,True,,,,,,,
NHSDiscography-019,natural-history-of-song,Untitled Sĕkĕti songs,,"Pikílío River, Suriname",4.0,-56.0,False,,,Saramaka,,,Love,,,,,,,,,12,,,,,,1967-1968,,,,,On Music from Saramaka: A Dynamic Afro-American Tradition [CD],,2002,,"Side 2, Track 2",,,http://www.worldcat.org/oclc/50625762,,,,,,data/Transcriptions/xml_raw/NHSDiscography-019.xml,xml,,fe98dc4891e7c27a501b3d768ca950a2,,,False,True,,,,,,,
NHSDiscography-020,natural-history-of-song,War or grass dance songs,,"Browning, Montana, USA",48.5569174,-113.0134175,False,,,Blackfoot,,,Dance,,,,,,,,,19,,,,,,1966,,,,,On An Historical Album of Blackfoot Indian Music [CD],,2001,,Track 9,,,http://www.worldcat.org/oclc/51601305,,,,,,data/Transcriptions/xml_raw/NHSDiscography-020.xml,xml,,8aef4ec0caef2a8c867bca8be43d3797,,,False,True,,,,,,,
NHSDiscography-021,natural-history-of-song,Mana gallaka noukat,,"Finnmark, Norway",70.0,25.0,False,,,Saami,,,Lullaby,,,,,,,,,9,,,,,,1955,,,,,On Lappish Joik Songs from Northern Norway [LP],,1961,,Track 36,,,http://www.worldcat.org/oclc/610482737,,,,,,data/Transcriptions/xml_raw/NHSDiscography-021.xml,xml,,3d9df2e01ea466450adde0fc501f8f5d,,,False,True,,,,,,,
NHSDiscography-022,natural-history-of-song,Samba urbano,,"Mar Grande in Itaparica, Brazil",-12.89,-38.68,False,,,Bahia Brazilians,,,Dance,,,,,,,,,12,,,,,,1956,,,,,On Songs and Dances of Brazil [CD],,2001,,"Side 2, Track 1",,,http://www.worldcat.org/oclc/66086284,,,,,,data/Transcriptions/xml_raw/NHSDiscography-022.xml,xml,,e3877b004c3e34225603f5d6d89e4a21,,,False,True,,,,,,,
NHSDiscography-023,natural-history-of-song,Cancion del curandero,,"Desemboque, Sonora, Mexico",29.5046441,-112.396112099999,False,,,Seri,,,Healing,,,,,,,,,12,,,,,,1946,,,,,On Folk Music of Mexico [LP],,1959,,"Side 1, Track 8",,,http://www.worldcat.org/oclc/3085331,,,,,,data/Transcriptions/xml_raw/NHSDiscography-023.xml,xml,,8b787f2f6dddf0064b8a820ffc5cc990,,,False,True,,,,,,,
NHSDiscography-024,natural-history-of-song,Mëdëjene,,"Kuamaña, Venezuela",5.18,-64.14,False,,,Ye'kuana,,,Healing,,,,,,,,,6,,,,,,1970,,,,,On Music of the Venezuelan Yekuana Indians [CD],,circa 2000,,Track 6,,,http://www.worldcat.org/oclc/54832362,,,,,,data/Transcriptions/xml_raw/NHSDiscography-024.xml,xml,,88e6bc063d03c466c4d64e43942fa298,,,False,True,,,,,,,
NHSDiscography-025,natural-history-of-song,Monzoli,,"Lobaye, Central African Republic",4.0,18.0,False,,,Aka,,,Dance,,,,,,,,,22,,,,,,1972-1977,,,,,On Musical Anthology of the Aka Pygmies [CD],,2002,,"Disc 1, Track 7",,,http://www.worldcat.org/oclc/61328500,,,,,,data/Transcriptions/xml_raw/NHSDiscography-025.xml,xml,,bc9f392c687014f43d65304e33efb881,,,False,True,,,,,,,
NHSDiscography-026,natural-history-of-song,My beloved wife,,"Samburg, Yamalo-Nenetskiy, Russia",67.005302,78.23380299999991,False,,,Nenets,,,Love,,,,,,,,,12,,,,,,1997,,,,,On Voix du Finisterre Arctique: Voices from the Arctic Land's End [CD],,1998,,"Disc 1, Track 12",,,http://www.worldcat.org/oclc/696302548,,,,,,data/Transcriptions/xml_raw/NHSDiscography-026.xml,xml,,ad1c340d6b6e244dbba9187cd18803d4,,,False,True,,,,,,,
NHSDiscography-027,natural-history-of-song,Atufundi uyanganje,,"Jadotville, Katanga, Democratic Republic of the Congo",-10.9884148,26.7378585,False,,,Lunda,,,Healing,,,,,,,,,10,,,,,,1957,,,,,On TR-48: Sons d'Afrique (Congo) [LP],,1957,,"Side A, Track 5",,,http://www.worldcat.org/oclc/12833307,,,,,,data/Transcriptions/xml_raw/NHSDiscography-027.xml,xml,,d4c88f01da5352b7273fa956f625f91b,,,False,True,,,,,,,
NHSDiscography-028,natural-history-of-song,"Love song, James Littlewolf",,"Vineland, Minnesota, USA",46.1635704,-93.7574723999999,False,,,Ojibwa,,,Love,,,,,,,,,20,,,,,,1971,,,,,On Ojibway Music from Minnesota: A Century of Song for Voice and Drum [CD],,1997,,Track 12,,,http://www.worldcat.org/oclc/321004055,,,,,,data/Transcriptions/xml_raw/NHSDiscography-028.xml,xml,,0eb208fbb9f1a438a05cf12f5f0f0d1e,,,False,True,,,,,,,
NHSDiscography-029,natural-history-of-song,Agapisa mia orphani (I have fallen in love with an orphan),,"Peloponnese, Greece",37.5079471999999,22.3734899999999,False,,,Greeks,,,Dance,,,,,,,,,12,,,,,,pre-1953,,,,,On Songs and Dances of Greece [LP],,1953,,Track 2,,,http://www.worldcat.org/oclc/3744389,,,,,,data/Transcriptions/xml_raw/NHSDiscography-029.xml,xml,,d9c24725357ee1c233000a677b1da32c,,,False,True,,,,,,,
NHSDiscography-030,natural-history-of-song,Lapp nils polska efter munter-johan,,"Jämtland, Sweden",63.17,14.96,False,,,Sweden,,,Dance,,,,,,,,,14,,,,,,1951,,,,,On Vall- trall- & Lapp-Nils Låtar: Folk Tunes from Jämtland [CD],,1996,,Track 36,,,http://www.worldcat.org/oclc/40424026,,,,,,data/Transcriptions/xml_raw/NHSDiscography-030.xml,xml,,dac62b2cec9cdb628ceb734de2bdb819,,,False,True,,,,,,,
NHSDiscography-031,natural-history-of-song,Throwing songs of four individual medicine men and introductory songs of the medicine men,,"Six Nations Reserve, Ontario, Canada",43.05011,-80.08295,False,,,Iroquois,,,Healing,,,,,,,,,9,,,,,,1941,,,,,On Songs from the Iroquois Longhouse [LP],,1950,,"Side 1, Track 6",,,http://www.worldcat.org/oclc/15041103,,,,,,data/Transcriptions/xml_raw/NHSDiscography-031.xml,xml,,d0870b1e3a61919f11279c482acc9057,,,False,True,,,,,,,
NHSDiscography-032,natural-history-of-song,Three robin dance songs,,"Allegany Reservation, Cattaraugus County, New York",42.1072,-78.7911,False,,,Iroquois,,,Dance,,,,,,,,,12,,,,,,1980,,,,,On Seneca Social Dance Music [LP],,1980,,Track 3,,,http://www.worldcat.org/oclc/7892340,,,,,,data/Transcriptions/xml_raw/NHSDiscography-032.xml,xml,,f40568dba61ab97d35d1bec025548414,,,False,True,,,,,,,
