id,dataset_id,corpus_version,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
child37,bronson-child-ballads,0.0.1,"Child Ballad No. 37, Tune No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,324,37,,,,,,,,,data/child37.krn,kern,,8033af886e6fde52c8beeb7a269df982,https://kern.humdrum.org/cgi-bin/ksdata?file=child37.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child37.krn,False,True,,,,,,,
child38,bronson-child-ballads,0.0.1,"Child Ballad No. 38, Tune No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,326,38,,,,,,,,,data/child38.krn,kern,,466b8d27c076e89e3b85e6e9ed3f3698,https://kern.humdrum.org/cgi-bin/ksdata?file=child38.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child38.krn,False,True,,,,,,,
child39,bronson-child-ballads,0.0.1,"Child Ballad No. 39, Tune No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,327,39,,,,,,,,,data/child39.krn,kern,,1e06a65d17104093ef4b4d41a19bc4dd,https://kern.humdrum.org/cgi-bin/ksdata?file=child39.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child39.krn,False,True,,,,,,,
child41,bronson-child-ballads,0.0.1,"Child Ballad No. 41, Tune No. 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,333,41,,,,,,,,,data/child41.krn,kern,,36b499024f4f157618fdae8be4d697ad,https://kern.humdrum.org/cgi-bin/ksdata?file=child41.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child41.krn,False,True,,,,,,,
child43,bronson-child-ballads,0.0.1,"Child Ballad No. 43, Tune No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,337,43,,,,,,,,,data/child43.krn,kern,,bc675a4592abc1b25658724e69fb40f2,https://kern.humdrum.org/cgi-bin/ksdata?file=child43.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child43.krn,False,True,,,,,,,
child44,bronson-child-ballads,0.0.1,"Child Ballad No. 44, Tune No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,350,44,,,,,,,,,data/child44.krn,kern,,99cbb5b95b908c63fb8e8e4289d22ebb,https://kern.humdrum.org/cgi-bin/ksdata?file=child44.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child44.krn,False,True,,,,,,,
child45,bronson-child-ballads,0.0.1,"Child Ballad No. 45, Tune No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,355,45,,,,,,,,,data/child45.krn,kern,,6dce88d29bb5e276c6047bd1658e4468,https://kern.humdrum.org/cgi-bin/ksdata?file=child45.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child45.krn,False,True,,,,,,,
child46,bronson-child-ballads,0.0.1,"Child Ballad No. 46, Tune No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,363,46,,,,,,,,,data/child46.krn,kern,,d2b72eb24969d8f5c5ebb010f8a84c74,https://kern.humdrum.org/cgi-bin/ksdata?file=child46.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child46.krn,False,True,,,,,,,
child47,bronson-child-ballads,0.0.1,"Child Ballad No. 47, Tune No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,382,47,,,,,,,,,data/child47.krn,kern,,f3de9eb4045133ac6632a1881aaf9537,https://kern.humdrum.org/cgi-bin/ksdata?file=child47.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child47.krn,False,True,,,,,,,
child49,bronson-child-ballads,0.0.1,"Child Ballad No. 49, Tune No. 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,385,49,,,,,,,,,data/child49.krn,kern,,4a4ac5dd0c2e34843ad7fb65760140d1,https://kern.humdrum.org/cgi-bin/ksdata?file=child49.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child49.krn,False,True,,,,,,,
child51,bronson-child-ballads,0.0.1,"Child Ballad No. 51, Tune No. 1b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,403,51,,,,,,,,,data/child51.krn,kern,,20ac8469a660331a23ce3839d44c55dc,https://kern.humdrum.org/cgi-bin/ksdata?file=child51.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child51.krn,False,True,,,,,,,
child52,bronson-child-ballads,0.0.1,"Child Ballad No. 52, Tune No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,407,52,,,,,,,,,data/child52.krn,kern,,fb3b0ca2f538b98c191882f11c802485,https://kern.humdrum.org/cgi-bin/ksdata?file=child52.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child52.krn,False,True,,,,,,,
child53,bronson-child-ballads,0.0.1,"Child Ballad No. 53, Tune No. 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,bronson1959child,,,,,413,53,,,,,,,,,data/child53.krn,kern,,286b0fc2c545defc06dfe701dd8020da,https://kern.humdrum.org/cgi-bin/ksdata?file=child53.krn&l=osu/monophony/british&format=kern,https://verovio.humdrum.org/?file=osu/monophony/british/child53.krn,False,True,,,,,,,
