id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
i0513,sagrillo-ireland,Dobbin's flowery vale,,Ireland,,,,Irish,iris1253,,,,story|historical,,,,,,,C,hexatonic minor,11,,,4/4,,,,,,oboyle1976irish,,,,,58,,,,,Damien Sagrillo,,,,,data/i0513.krn,kern,,0622b2b0c5c77a98728c66d69ff23aa3,https://kern.humdrum.org/cgi-bin/ksdata?file=i0513.krn&l=users/sagrillo/ireland&format=kern,http://verovio.humdrum.org/?file=sagrillo/ireland/i0513.krn,False,True,,"{""minrhy"": ""8"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""XX  X_XXX_XX  X_X_X_.X  X_X_XXXX  X__."", ""rhy2"": ""XX  X_XXX_XX  X_X_X_.X  X_XXX_.X  X__."", ""key"": ""I0513  08  C 4/4 ]  ZZ[4"", ""kad"": ""+11+11"", ""akz"": ""+154-7b3b5+1+1_+154-7b3b111_7b7b+3b+2+15+1+1_+154-7b3b111_"", ""fot"": ""'a__b__c__b__"", ""for"": ""'a__b__c__b__"", ""fok"": ""'Vd_Sd_~a_Sd_"", ""n7k"": ""0] N7[4] O1[17] O2K[0] O2[8] O3K[0] O3[5] H\u00d6[0""}",,,,,
i0514,sagrillo-ireland,Esternowe,,Ireland,,,,Irish,iris1253,,,,love,,,,,,,C,hexatonic minor,10,,,4/4,,,,,,oboyle1976irish,,,,,60,,,,,Damien Sagrillo,,,,,data/i0514.krn,kern,,89b5ec541654a9b3dad0ed3398acc807,https://kern.humdrum.org/cgi-bin/ksdata?file=i0514.krn&l=users/sagrillo/ireland&format=kern,http://verovio.humdrum.org/?file=sagrillo/ireland/i0514.krn,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[5"", ""rhy1"": ""X_X_X__X__  X__(X_X_X_)X__.X_  X__(X_X_X_)X__X_X_  X_X_X_X_X__.X_  X__"", ""rhy2"": ""X_X_X__X_X_  X_X_X__X__X_XX  X__X_X_X__X__  X_X_X__X__X_X_  X__"", ""key"": ""I0514  16  C 4/4 ]  ZZ[5"", ""kad"": ""1+1+171"", ""akz"": ""6+151+1621_55+2+3+165+1_55+2+3+165+1_6+151+1_621_"", ""fot"": ""'a__b__bv_av_c__"", ""for"": ""'a__b__c__aw_d__"", ""fok"": ""'Sd_~a_~a_Vd_\\__"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,,
i0515,sagrillo-ireland,The Flower of Magherally,,Ireland,,,,Irish,iris1253,,,,love,,,,,,,G,octatonic,10b,,,4/4,,,,,,oboyle1976irish,,,,,62,,,,,Damien Sagrillo,,,,,data/i0515.krn,kern,,9ff2865507b68af613a540c4f91ad729,https://kern.humdrum.org/cgi-bin/ksdata?file=i0515.krn&l=users/sagrillo/ireland&format=kern,http://verovio.humdrum.org/?file=sagrillo/ireland/i0515.krn,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""X__  X__.X_X__.X_  X___X__.XX  X__.X_X__X__  X_X__.X___"", ""rhy2"": ""X__.X_X__.X_  X___X__.XX  X_X__.X__X__  X_X__.X__."", ""key"": ""I0515  16  G 4/4 ]  ZZ[4"", ""kad"": ""11-51"", ""akz"": ""3b21-53b43b1_3b21-53b43b1_554451-7b-5_51-7b-5-4-7b21_"", ""fot"": ""'a__av_b__c__"", ""for"": ""'a__b__c__d__"", ""fok"": ""'Ma_Sd_Md_Vd_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,,
i0516,sagrillo-ireland,General Monroe,,Ireland,,,,Irish,iris1253,,,,historical|ballad,,,,,,,G,heptatonic ionian,11,,,3/4,,,,,,oboyle1976irish,,,,,516,,,,,Damien Sagrillo,,,,,data/i0516.krn,kern,,d5d86705fc26bc5e55ffc36ead61a16b,https://kern.humdrum.org/cgi-bin/ksdata?file=i0516.krn&l=users/sagrillo/ireland&format=kern,http://verovio.humdrum.org/?file=sagrillo/ireland/i0516.krn,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[4"", ""rhy1"": ""XX  X_X_XX  X_X_X_  XX_.X_  X__"", ""rhy2"": ""(XXX)  X_X_X_  X__X_  X_X_X_  X__"", ""key"": ""I0516  08  G 3/4 ]  ZZ[4"", ""kad"": ""1331"", ""akz"": ""3-5-61_4523_4523_3-5-61_"", ""fot"": ""'a__b__bv_aw_"", ""for"": ""'a__b__c__d__"", ""fok"": ""'~__~a_~a_Vd_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,,
i0517,sagrillo-ireland,The Knight on the Road,,Ireland,,,,Irish,iris1253,,,,ballad,,,,,,,F,pentatonic gong,9,,,4/4,,,,,,oboyle1976irish,,,,,66,,,,,Damien Sagrillo,,,,,data/i0517.krn,kern,,6ac73f9efe5aa9895d265312a9217ed1,https://kern.humdrum.org/cgi-bin/ksdata?file=i0517.krn&l=users/sagrillo/ireland&format=kern,http://verovio.humdrum.org/?file=sagrillo/ireland/i0517.krn,False,True,,"{""minrhy"": ""4"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""X  XXXX  XXXX  X_XX  XX_"", ""rhy2"": ""X  XXXX  XXXX  X_XX  X_"", ""key"": ""I0517  04  F 4/4 ]  ZZ[4"", ""kad"": ""12-51"", ""akz"": ""11631-6-61_1165322_3663131-5_-511631-6-61_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__aw_b__av_"", ""fok"": ""'~a_^a_Md_~a_"", ""n7k"": ""10] N7[0] O1[9] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,,
i0518,sagrillo-ireland,Lough erne shore,,Ireland,,,,Irish,iris1253,,,,love,,,,,,,D,hexatonic,11,,,3/4,,,,,,oboyle1976irish,,,,,68,,,,,Damien Sagrillo,,,,,data/i0518.krn,kern,,54564fa626ccd9ffec8b48184cc26067,https://kern.humdrum.org/cgi-bin/ksdata?file=i0518.krn&l=users/sagrillo/ireland&format=kern,http://verovio.humdrum.org/?file=sagrillo/ireland/i0518.krn,False,True,,"{""minrhy"": ""16"", ""meters"": ""3/4 ]  ZZ[8"", ""rhy1"": ""X_X_  X__X__X__  X_X_X__   (x2)"", ""rhy2"": ""X__  X__X__X__  X__X__.X_  X_X_X__X__  X__.0"", ""key"": ""I0518  16  D 3/4 ]  ZZ[8"", ""kad"": ""3b-7b515-7b51"", ""akz"": ""14_3b7b4-7b_143b_7b41_+17b_4+14-7b_143b_7b41_"", ""fot"": ""'a__b__av_c__d__e__aw_cv_"", ""for"": ""'a__b__aw_c__d__dw_aw_c__"", ""fok"": ""'^a_^d_~a_\\__~__^d_~a_\\__"", ""n7k"": ""0] N7[3] O1[10] O2K[0] O2[7] O3K[0] O3[2] H\u00d6[0""}",,,,,
i0519,sagrillo-ireland,The Maid of Ballydoo,,Ireland,,,,Irish,iris1253,,,,love,,,,,,,C,heptatonic ionian,10,,,4/4,,,,,,oboyle1976irish,,,,,70,,,,,Damien Sagrillo,,,,,data/i0519.krn,kern,,873f4e86a76f324f97a2dcab4309654f,https://kern.humdrum.org/cgi-bin/ksdata?file=i0519.krn&l=users/sagrillo/ireland&format=kern,http://verovio.humdrum.org/?file=sagrillo/ireland/i0519.krn,False,True,,"{""minrhy"": ""16"", ""meters"": ""4/4 ]  ZZ[4"", ""rhy1"": ""XX  X_X_X_X_X_X_X_X_  X_.XX_X_X__."", ""rhy2"": ""XX  X_X_X_X_X_X_X_X_  X_X_X_X_X__."", ""key"": ""I0519  16  C 4/4 ]  ZZ[4"", ""kad"": ""15+11"", ""akz"": ""55+11_15+25_353+1_+3+131_"", ""fot"": ""'a__b__c__d__"", ""for"": ""'a__b__b__c__"", ""fok"": ""'^d_Sa_Wa_^d_"", ""n7k"": ""5] N7[0] O1[5] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,,
i0520,sagrillo-ireland,Maighre an chúil órbhui,,Ireland,,,,Irish,iris1253,,,,,,,,,,,E,octatonic w/o 7,11,,,3/4,,,,,,oboyle1976irish,,,,,72,,,,,Damien Sagrillo,,,,,data/i0520.krn,kern,,f0ad6d76a02f906201aec33e70525c0e,https://kern.humdrum.org/cgi-bin/ksdata?file=i0520.krn&l=users/sagrillo/ireland&format=kern,http://verovio.humdrum.org/?file=sagrillo/ireland/i0520.krn,False,True,,"{""minrhy"": ""8"", ""meters"": ""3/4 ]  ZZ[4"", ""rhy1"": ""XX  X_X_XX  X_X_XX  XXXXXX  X_X_"", ""rhy2"": ""XX  X_X_XX  X_X_XX  XXXXXX  X_X_"", ""key"": ""I0520  08  E 3/4 ]  ZZ[4"", ""kad"": ""11-7b1"", ""akz"": ""13b51_13b51_+17b21_13b51_"", ""fot"": ""'a__a__b__a__"", ""for"": ""'a__a__b__a__"", ""fok"": ""'Ma_Ma_Md_Ma_"", ""n7k"": ""0] N7[11] O1[16] O2K[0] O2[2] O3K[0] O3[0] H\u00d6[0""}",,,,,
i0521,sagrillo-ireland,Moorlough Mary,,Ireland,,,,Irish,iris1253,,,,love|ballad,,,,,,,D,heptatonic ionian,9,,,6/4,,,,,,oboyle1976irish,,,,,74,,,,,Damien Sagrillo,,,,,data/i0521.krn,kern,,ccd7d2e2773d921d592e141e7efd141d,https://kern.humdrum.org/cgi-bin/ksdata?file=i0521.krn&l=users/sagrillo/ireland&format=kern,http://verovio.humdrum.org/?file=sagrillo/ireland/i0521.krn,False,True,,"{""minrhy"": ""16"", ""meters"": ""6/4 ]  ZZ[8"", ""rhy1"": ""X_X_X__X_XX  X___X_X_X__.X_X_X_  X__.X_X__"", ""rhy2"": ""X_X_X__X__  X__.X_X__X_X_X_X_X__  X___."", ""key"": ""I0521  16  D 6/4 ]  ZZ[8"", ""kad"": ""36313631"", ""akz"": ""1+1+26_1+166_6335_6331_1+1+16_1+166_6335_6331_"", ""fot"": ""'a__aw_b__bw_aw_aw_b__bw_"", ""for"": ""'a__b__c__d__e__ew_c__f__"", ""fok"": ""'^a_~a_Sd_\\__^a_~a_Sd_Sd_"", ""n7k"": ""0] N7[0] O1[0] O2K[0] O2[0] O3K[0] O3[0] H\u00d6[0""}",,,,,
i0522,sagrillo-ireland,The Mountain Streams,,Ireland,,,,Irish,iris1253,,,,love|social class,,,,,,,A,hexatonic minor,12,,,9/8,,,,,,oboyle1976irish,,,,,76,,,,,Damien Sagrillo,,,,,data/i0522.krn,kern,,8e61da2ad424779f820ed79ae69deab6,https://kern.humdrum.org/cgi-bin/ksdata?file=i0522.krn&l=users/sagrillo/ireland&format=kern,http://verovio.humdrum.org/?file=sagrillo/ireland/i0522.krn,False,True,,"{""minrhy"": ""16"", ""meters"": ""9/8 ]  ZZ[8"", ""rhy1"": ""XXX_X_X_  X__X_X_X_X_X_X_X_  X_X_X_X__"", ""rhy2"": ""XXX_.XXX  X_X__X_X_X_X__X_  X___^_"", ""key"": ""I0522  16  A 9/8 ]  ZZ[8"", ""kad"": ""-5-1-51-51-5-1"", ""akz"": NaN, ""fot"": ""'a__b__a__bv_c__bs\""aw_b__"", ""for"": ""'a__b__a__bw_c__cw_d__b__"", ""fok"": ""'Sd_\\__Sd_Vd_^d_^a_M__\\__"", ""n7k"": ""0] N7[7] O1[13] O2K[0] O2[3] O3K[0] O3[0] H\u00d6[0""}",,,,,
