id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
deut4303,boehme-volksthumliche-lieder,Ruf Um Fruchtbares Wetter,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,575,575,A0575,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4303.krn,kern,1.0,597efadd9b090a0b22e3cb4082e664ca,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4303.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4303.krn,False,True,,,Andernacher Gsgb Coelln 1608 S. 278|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4304,boehme-volksthumliche-lieder,Fronleichnam - Gesang,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,irregular,,,,,boehme1895volksthumliche,,,,,,576,576,A0576,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4304.krn,kern,1.0,8564b20f1777a76b3edb09d0c4094752,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4304.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4304.krn,False,True,,,Mixed meters:  4/2; 6/2|Leisentrit I 1567 fol. 207.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4305,boehme-volksthumliche-lieder,Der Geystliche Meyen,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,578,578,A0578,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4305.krn,kern,1.0,f93689845fc9a526bbe9f4b4a4d4fda7,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4305.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4305.krn,False,True,,,Mainzer Cantual 1605.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4306,boehme-volksthumliche-lieder,Mailied Des 14. Jahrhunderts,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,579,579,A0579,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4306.krn,kern,1.0,aa8ca8cf1879e970cb214163a3217a8b,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4306.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4306.krn,False,True,,,Triller 1555|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4307,boehme-volksthumliche-lieder,Die Linde Im Himmelreich,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple triple,,,,,boehme1895volksthumliche,,,,,,582,582,A0582,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4307.krn,kern,1.0,c52a87273b254864208c424bc11c5ed7,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4307.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4307.krn,False,True,,,H. v. Laufenbergs geistl. Lieder Hs.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4308,boehme-volksthumliche-lieder,"Jesus, Das Bluemelein",,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,irregular,,,,,boehme1895volksthumliche,,,,,,585c,585,A0585C,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4308.krn,kern,1.0,4fe98f6fbe8572dce84f63986ed4c098,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4308.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4308.krn,False,True,,,Mixed meters:  4/2; 4/1; 3/1|Corners kath. Gsgb 1625 No. 28.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4309,boehme-volksthumliche-lieder,"Christus, Die Edle Blume",,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,irregular,,,,,boehme1895volksthumliche,,,,,,586,586,A0586,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4309.krn,kern,1.0,a5985a652b507393470d76966e3f43ed,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4309.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4309.krn,False,True,,,Mixed meters:  4/1; 6/1|Triller 1555|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4310,boehme-volksthumliche-lieder,Die Geistliche Weinbeer,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,587a,587,A0587A,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4310.krn,kern,1.0,2ced07466a6de4114f78a7048a17138e,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4310.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4310.krn,False,True,,,Corners Gsgb 1631 S. 902|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4311,boehme-volksthumliche-lieder,Die Geistliche Weinbeer,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,587b,587,A0587B,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4311.krn,kern,1.0,2894731f5dcff4ca5a68358631899ba4,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4311.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4311.krn,False,True,,,Beuttner 1602 No. 6.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4312,boehme-volksthumliche-lieder,Der Geistliche Ackermann,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,irregular,,,,,boehme1895volksthumliche,,,,,,588,588,A0588,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4312.krn,kern,1.0,0f59336969f622f50b92553264052753,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4312.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4312.krn,False,True,,,Mixed meters:  4/2; 6/2|Beuttner 1602 II No. 39.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4313,boehme-volksthumliche-lieder,Der Kaempfer Geistlich,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple triple,,,,,boehme1895volksthumliche,,,,,,589,589,A0589,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4313.krn,kern,1.0,7662eddac5395f608add2c1083050993,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4313.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4313.krn,False,True,,,Offnes Bl. 1510.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4314,boehme-volksthumliche-lieder,Uralter Marienruf,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,591,591,A0591,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4314.krn,kern,1.0,7cb56a746d2d0b721ff3114ed943c458,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4314.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4314.krn,False,True,,,Oeglin 1512 No. 1.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
